Date,Price
1560762000000,33.7
1560765600000,33.99
1560769200000,35.16
1560772800000,34.76
1560776400000,35.5
1560780000000,39.52
1560783600000,44.97
1560787200000,57.06
1560790800000,70.1
1560794400000,69.52
1560798000000,58.24
1560801600000,45.53
1560805200000,39.1
1560808800000,32.97
1560812400000,32.85
1560816000000,30.6
1560819600000,30.05
1560823200000,30.96
1560826800000,31.09
1560830400000,41.26
1560834000000,51.74
1560837600000,49.75
1560841200000,43.74
1560844800000,39.92
1560848400000,38.9
1560852000000,37.12
1560855600000,36.1
1560859200000,36.06
1560862800000,38.37
1560866400000,42.92
1560870000000,47.74
1560873600000,51.96
1560877200000,66.16
1560880800000,67.12
1560884400000,53.2
1560888000000,47.06
1560891600000,37.08
1560895200000,34.12
1560898800000,33.26
1560902400000,33.02
1560906000000,33.23
1560909600000,33.62
1560913200000,33.28
1560916800000,43.07
1560920400000,54.43
1560924000000,58.64
1560927600000,49.28
1560931200000,42.98
1560934800000,40.81
1560938400000,37.01
1560942000000,36.93
1560945600000,36.29
1560949200000,36.09
1560952800000,34.91
1560956400000,42.91
1560960000000,49.94
1560963600000,53.17
1560967200000,51.07
1560970800000,45.64
1560974400000,40.08
1560978000000,34.99
1560981600000,30.8
1560985200000,30.23
1560988800000,29.87
1560992400000,28.71
1560996000000,28.54
1560999600000,29.11
1561003200000,30.93
1561006800000,36.09
1561010400000,39.68
1561014000000,36.91
1561017600000,35.69
1561021200000,36.98
1561024800000,36.08
1561028400000,34.09
1561032000000,33.17
1561035600000,33.93
1561039200000,33.54
1561042800000,36.71
1561046400000,39.62
1561050000000,44.82
1561053600000,51.96
1561057200000,50.0
1561060800000,46.63
1561064400000,39.28
1561068000000,34.3
1561071600000,32.17
1561075200000,31.92
1561078800000,33.0
1561082400000,33.42
1561086000000,34.02
1561089600000,40.72
1561093200000,46.42
1561096800000,47.09
1561100400000,44.41
1561104000000,43.93
1561107600000,41.04
1561111200000,36.21
1561114800000,33.53
1561118400000,32.41
1561122000000,32.26
1561125600000,32.22
1561129200000,34.98
1561132800000,40.79
1561136400000,44.54
1561140000000,47.84
1561143600000,49.91
1561147200000,44.41
1561150800000,36.95
1561154400000,35.58
1561158000000,31.91
1561161600000,29.99
1561165200000,29.92
1561168800000,29.3
1561172400000,29.06
1561176000000,29.91
1561179600000,32.57
1561183200000,34.85
1561186800000,31.98
1561190400000,31.06
1561194000000,29.98
1561197600000,29.97
1561201200000,28.55
1561204800000,28.45
1561208400000,28.69
1561212000000,29.96
1561215600000,33.15
1561219200000,34.73
1561222800000,37.91
1561226400000,35.38
1561230000000,32.63
1561233600000,34.03
1561237200000,29.58
1561240800000,28.1
1561244400000,26.76
1561248000000,26.02
1561251600000,25.33
1561255200000,21.81
1561258800000,21.81
1561262400000,21.19
1561266000000,21.89
1561269600000,25.2
1561273200000,24.95
1561276800000,19.03
1561280400000,16.96
1561284000000,9.94
1561287600000,2.58
1561291200000,-4.27
1561294800000,-5.34
1561298400000,0.04
1561302000000,25.1
1561305600000,28.75
1561309200000,35.61
1561312800000,36.35
1561316400000,31.89
1561320000000,34.19
1561323600000,28.19
1561327200000,26.97
1561330800000,25.68
1561334400000,24.0
1561338000000,24.6
1561341600000,22.22
1561345200000,25.97
1561348800000,35.24
1561352400000,47.95
1561356000000,42.78
1561359600000,36.24
1561363200000,32.67
1561366800000,32.74
1561370400000,30.87
1561374000000,29.9
1561377600000,29.92
1561381200000,31.41
1561384800000,32.18
1561388400000,35.95
1561392000000,45.06
1561395600000,56.78
1561399200000,54.01
1561402800000,40.92
1561406400000,34.3
1561410000000,29.0
1561413600000,28.08
1561417200000,25.6
1561420800000,24.48
1561424400000,23.65
1561428000000,22.86
1561431600000,27.29
1561435200000,33.5
1561438800000,43.91
1561442400000,49.18
1561446000000,40.96
1561449600000,37.77
1561453200000,36.45
1561456800000,34.92
1561460400000,33.8
1561464000000,33.9
1561467600000,34.91
1561471200000,36.93
1561474800000,49.22
1561478400000,61.53
1561482000000,74.8
1561485600000,73.09
1561489200000,61.92
1561492800000,46.27
1561496400000,37.4
1561500000000,37.34
1561503600000,33.37
1561507200000,33.31
1561510800000,31.3
1561514400000,31.08
1561518000000,30.87
1561521600000,44.45
1561525200000,59.82
1561528800000,60.08
1561532400000,48.44
1561536000000,38.09
1561539600000,36.7
1561543200000,35.08
1561546800000,33.09
1561550400000,31.88
1561554000000,30.89
1561557600000,31.47
1561561200000,34.27
1561564800000,38.98
1561568400000,49.92
1561572000000,48.88
1561575600000,38.97
1561579200000,36.7
1561582800000,30.57
1561586400000,28.0
1561590000000,26.53
1561593600000,25.03
1561597200000,26.03
1561600800000,27.06
1561604400000,30.03
1561608000000,35.72
1561611600000,43.29
1561615200000,42.1
1561618800000,36.5
1561622400000,34.56
1561626000000,34.47
1561629600000,31.97
1561633200000,30.93
1561636800000,30.91
1561640400000,31.31
1561644000000,31.94
1561647600000,35.98
1561651200000,41.9
1561654800000,54.11
1561658400000,52.23
1561662000000,44.02
1561665600000,41.17
1561669200000,35.58
1561672800000,31.44
1561676400000,31.68
1561680000000,32.97
1561683600000,33.89
1561687200000,32.8
1561690800000,32.85
1561694400000,49.41
1561698000000,61.98
1561701600000,61.66
1561705200000,49.28
1561708800000,43.99
1561712400000,39.53
1561716000000,36.75
1561719600000,34.33
1561723200000,33.89
1561726800000,33.91
1561730400000,34.4
1561734000000,39.04
1561737600000,54.13
1561741200000,66.53
1561744800000,66.06
1561748400000,54.73
1561752000000,48.54
1561755600000,39.05
1561759200000,35.24
1561762800000,31.63
1561766400000,29.88
1561770000000,29.13
1561773600000,29.52
1561777200000,28.76
1561780800000,30.06
1561784400000,31.48
1561788000000,30.15
1561791600000,30.15
1561795200000,28.07
1561798800000,28.01
1561802400000,28.01
1561806000000,25.82
1561809600000,25.06
1561813200000,25.19
1561816800000,26.39
1561820400000,30.18
1561824000000,40.0
1561827600000,52.46
1561831200000,56.23
1561834800000,49.95
1561838400000,41.03
1561842000000,35.61
1561845600000,30.41
1561849200000,26.9
1561852800000,21.55
1561856400000,17.13
1561860000000,14.92
1561863600000,10.16
1561867200000,12.26
1561870800000,13.38
1561874400000,19.65
1561878000000,17.24
1561881600000,11.78
1561885200000,9.06
1561888800000,0.06
1561892400000,-29.29
1561896000000,-39.97
1561899600000,-12.51
1561903200000,0.02
1561906800000,20.05
1561910400000,28.83
1561914000000,36.63
1561917600000,37.94
1561921200000,37.07
1561924800000,43.19
1561928400000,36.72
1561932000000,28.98
1561935600000,26.23
1561939200000,25.04
1561942800000,24.94
1561946400000,26.04
1561950000000,27.14
1561953600000,41.93
1561957200000,53.1
1561960800000,52.85
1561964400000,41.13
1561968000000,37.57
1561971600000,32.85
1561975200000,29.46
1561978800000,27.39
1561982400000,27.25
1561986000000,27.0
1561989600000,26.72
1561993200000,27.5
1561996800000,31.03
1562000400000,36.49
1562004000000,36.32
1562007600000,34.93
1562011200000,37.24
1562014800000,31.97
1562018400000,28.9
1562022000000,26.97
1562025600000,25.48
1562029200000,24.75
1562032800000,24.91
1562036400000,26.99
1562040000000,31.0
1562043600000,36.12
1562047200000,36.1
1562050800000,33.33
1562054400000,32.75
1562058000000,31.8
1562061600000,29.59
1562065200000,29.55
1562068800000,29.52
1562072400000,29.6
1562076000000,29.96
1562079600000,33.05
1562083200000,38.02
1562086800000,44.0
1562090400000,50.96
1562094000000,47.9
1562097600000,42.14
1562101200000,37.05
1562104800000,30.94
1562108400000,28.07
1562112000000,27.6
1562115600000,27.37
1562119200000,28.01
1562122800000,29.04
1562126400000,38.22
1562130000000,47.6
1562133600000,46.95
1562137200000,37.53
1562140800000,33.68
1562144400000,33.4
1562148000000,31.19
1562151600000,30.14
1562155200000,30.1
1562158800000,29.98
1562162400000,30.08
1562166000000,33.0
1562169600000,36.49
1562173200000,43.07
1562176800000,48.39
1562180400000,40.07
1562184000000,37.57
1562187600000,33.41
1562191200000,29.93
1562194800000,28.83
1562198400000,28.06
1562202000000,29.06
1562205600000,29.73
1562209200000,30.74
1562212800000,36.99
1562216400000,44.31
1562220000000,39.72
1562223600000,34.77
1562227200000,31.88
1562230800000,30.89
1562234400000,29.73
1562238000000,29.65
1562241600000,29.53
1562245200000,29.64
1562248800000,29.8
1562252400000,32.98
1562256000000,36.92
1562259600000,43.58
1562263200000,44.98
1562266800000,39.9
1562270400000,39.06
1562274000000,34.9
1562277600000,29.8
1562281200000,29.0
1562284800000,27.8
1562288400000,27.64
1562292000000,27.9
1562295600000,29.08
1562299200000,34.62
1562302800000,42.89
1562306400000,45.92
1562310000000,43.4
1562313600000,38.0
1562317200000,36.6
1562320800000,33.02
1562324400000,31.05
1562328000000,29.68
1562331600000,29.23
1562335200000,30.4
1562338800000,32.97
1562342400000,35.35
1562346000000,40.15
1562349600000,45.86
1562353200000,45.75
1562356800000,42.07
1562360400000,38.09
1562364000000,37.97
1562367600000,34.1
1562371200000,30.99
1562374800000,30.52
1562378400000,30.01
1562382000000,29.24
1562385600000,29.21
1562389200000,29.74
1562392800000,31.05
1562396400000,30.99
1562400000000,29.7
1562403600000,28.53
1562407200000,26.86
1562410800000,26.09
1562414400000,24.94
1562418000000,26.1
1562421600000,27.64
1562425200000,28.99
1562428800000,30.53
1562432400000,30.77
1562436000000,29.73
1562439600000,29.34
1562443200000,32.12
1562446800000,29.09
1562450400000,28.21
1562454000000,25.98
1562457600000,25.03
1562461200000,24.27
1562464800000,23.36
1562468400000,23.6
1562472000000,21.82
1562475600000,20.78
1562479200000,24.11
1562482800000,25.76
1562486400000,25.99
1562490000000,26.4
1562493600000,26.3
1562497200000,20.66
1562500800000,9.39
1562504400000,6.77
1562508000000,12.12
1562511600000,25.62
1562515200000,29.2
1562518800000,31.47
1562522400000,31.98
1562526000000,33.06
1562529600000,37.02
1562533200000,33.02
1562536800000,34.93
1562540400000,30.11
1562544000000,29.55
1562547600000,30.47
1562551200000,30.04
1562554800000,30.1
1562558400000,34.9
1562562000000,39.06
1562565600000,39.99
1562569200000,38.59
1562572800000,37.29
1562576400000,39.94
1562580000000,38.68
1562583600000,35.09
1562587200000,33.48
1562590800000,33.76
1562594400000,34.47
1562598000000,34.92
1562601600000,38.0
1562605200000,42.9
1562608800000,38.35
1562612400000,37.93
1562616000000,39.43
1562619600000,34.63
1562623200000,31.56
1562626800000,30.19
1562630400000,29.81
1562634000000,29.43
1562637600000,29.95
1562641200000,30.47
1562644800000,36.16
1562648400000,43.95
1562652000000,44.06
1562655600000,41.09
1562659200000,38.17
1562662800000,38.04
1562666400000,37.06
1562670000000,35.15
1562673600000,34.75
1562677200000,34.24
1562680800000,34.74
1562684400000,36.71
1562688000000,40.34
1562691600000,47.0
1562695200000,47.9
1562698800000,45.99
1562702400000,43.88
1562706000000,36.66
1562709600000,35.91
1562713200000,33.54
1562716800000,32.98
1562720400000,32.92
1562724000000,33.3
1562727600000,33.5
1562731200000,41.92
1562734800000,49.45
1562738400000,48.8
1562742000000,43.99
1562745600000,41.34
1562749200000,42.13
1562752800000,39.16
1562756400000,37.32
1562760000000,36.99
1562763600000,37.05
1562767200000,38.84
1562770800000,44.08
1562774400000,48.95
1562778000000,53.19
1562781600000,51.47
1562785200000,48.06
1562788800000,47.73
1562792400000,42.65
1562796000000,36.52
1562799600000,35.99
1562803200000,35.12
1562806800000,35.0
1562810400000,35.0
1562814000000,35.96
1562817600000,42.41
1562821200000,50.92
1562824800000,51.94
1562828400000,52.84
1562832000000,51.78
1562835600000,53.99
1562839200000,51.42
1562842800000,50.0
1562846400000,46.65
1562850000000,45.51
1562853600000,46.0
1562857200000,49.9
1562860800000,52.7
1562864400000,53.39
1562868000000,51.9
1562871600000,49.04
1562875200000,47.76
1562878800000,40.17
1562882400000,38.94
1562886000000,37.89
1562889600000,37.43
1562893200000,37.33
1562896800000,37.68
1562900400000,37.83
1562904000000,48.39
1562907600000,53.91
1562911200000,58.4
1562914800000,56.77
1562918400000,52.4
1562922000000,50.97
1562925600000,44.54
1562929200000,41.73
1562932800000,40.73
1562936400000,38.0
1562940000000,38.64
1562943600000,41.91
1562947200000,50.9
1562950800000,53.94
1562954400000,53.92
1562958000000,48.31
1562961600000,43.88
1562965200000,41.42
1562968800000,41.05
1562972400000,38.38
1562976000000,36.87
1562979600000,36.12
1562983200000,37.02
1562986800000,35.36
1562990400000,36.1
1562994000000,37.78
1562997600000,38.46
1563001200000,39.83
1563004800000,39.82
1563008400000,39.0
1563012000000,37.87
1563015600000,34.7
1563019200000,33.94
1563022800000,33.51
1563026400000,33.56
1563030000000,34.71
1563033600000,36.91
1563037200000,37.98
1563040800000,37.79
1563044400000,37.72
1563048000000,41.2
1563051600000,38.17
1563055200000,35.85
1563058800000,35.04
1563062400000,33.77
1563066000000,32.69
1563069600000,32.15
1563073200000,32.14
1563076800000,32.29
1563080400000,33.92
1563084000000,35.46
1563087600000,36.92
1563091200000,37.0
1563094800000,37.16
1563098400000,36.43
1563102000000,34.04
1563105600000,32.14
1563109200000,32.04
1563112800000,32.17
1563116400000,34.94
1563120000000,37.84
1563123600000,38.97
1563127200000,39.91
1563130800000,39.05
1563134400000,43.72
1563138000000,39.11
1563141600000,37.8
1563145200000,36.58
1563148800000,36.45
1563152400000,35.16
1563156000000,34.93
1563159600000,36.84
1563163200000,44.91
1563166800000,50.02
1563170400000,50.06
1563174000000,47.94
1563177600000,46.2
1563181200000,45.3
1563184800000,44.0
1563188400000,41.0
1563192000000,38.56
1563195600000,37.78
1563199200000,37.26
1563202800000,37.77
1563206400000,42.56
1563210000000,45.94
1563213600000,44.08
1563217200000,43.44
1563220800000,44.6
1563224400000,38.16
1563228000000,36.82
1563231600000,36.27
1563235200000,34.93
1563238800000,33.89
1563242400000,33.13
1563246000000,35.11
1563249600000,39.21
1563253200000,46.95
1563256800000,49.14
1563260400000,47.95
1563264000000,47.13
1563267600000,46.92
1563271200000,42.07
1563274800000,39.9
1563278400000,39.46
1563282000000,39.04
1563285600000,39.3
1563289200000,45.38
1563292800000,48.81
1563296400000,52.64
1563300000000,51.96
1563303600000,49.19
1563307200000,49.0
1563310800000,45.19
1563314400000,40.02
1563318000000,38.87
1563321600000,38.12
1563325200000,37.28
1563328800000,37.9
1563332400000,39.1
1563336000000,44.03
1563339600000,53.92
1563343200000,54.8
1563346800000,50.23
1563350400000,48.78
1563354000000,47.7
1563357600000,45.0
1563361200000,43.14
1563364800000,40.52
1563368400000,40.55
1563372000000,41.6
1563375600000,48.0
1563379200000,52.0
1563382800000,54.01
1563386400000,55.03
1563390000000,54.07
1563393600000,50.64
1563397200000,45.9
1563400800000,40.47
1563404400000,39.0
1563408000000,37.82
1563411600000,37.8
1563415200000,37.68
1563418800000,37.87
1563422400000,43.8
1563426000000,49.73
1563429600000,48.96
1563433200000,47.5
1563436800000,44.91
1563440400000,43.49
1563444000000,40.41
1563447600000,39.25
1563451200000,38.99
1563454800000,39.72
1563458400000,39.21
1563462000000,47.91
1563465600000,49.94
1563469200000,54.79
1563472800000,54.02
1563476400000,49.4
1563480000000,48.01
1563483600000,43.73
1563487200000,37.86
1563490800000,37.06
1563494400000,37.0
1563498000000,36.66
1563501600000,36.68
1563505200000,37.87
1563508800000,42.84
1563512400000,52.07
1563516000000,52.48
1563519600000,49.43
1563523200000,47.86
1563526800000,47.03
1563530400000,44.01
1563534000000,39.59
1563537600000,39.4
1563541200000,39.2
1563544800000,39.36
1563548400000,46.21
1563552000000,51.27
1563555600000,55.0
1563559200000,53.99
1563562800000,57.0
1563566400000,50.6
1563570000000,44.92
1563573600000,41.21
1563577200000,38.08
1563580800000,36.81
1563584400000,35.61
1563588000000,34.36
1563591600000,34.03
1563595200000,35.0
1563598800000,35.9
1563602400000,36.79
1563606000000,36.8
1563609600000,35.04
1563613200000,32.91
1563616800000,31.63
1563620400000,27.79
1563624000000,27.98
1563627600000,28.81
1563631200000,31.51
1563634800000,34.74
1563638400000,36.92
1563642000000,38.38
1563645600000,37.53
1563649200000,37.72
1563652800000,39.2
1563656400000,37.29
1563660000000,34.5
1563663600000,32.4
1563667200000,31.98
1563670800000,30.27
1563674400000,30.0
1563678000000,30.03
1563681600000,29.88
1563685200000,30.67
1563688800000,31.02
1563692400000,31.01
1563696000000,29.69
1563699600000,29.31
1563703200000,28.72
1563706800000,13.05
1563710400000,9.75
1563714000000,20.86
1563717600000,28.04
1563721200000,32.02
1563724800000,35.9
1563728400000,42.42
1563732000000,43.6
1563735600000,44.92
1563739200000,46.62
1563742800000,40.0
1563746400000,37.47
1563750000000,35.11
1563753600000,34.23
1563757200000,34.22
1563760800000,34.16
1563764400000,36.18
1563768000000,42.9
1563771600000,47.69
1563775200000,48.0
1563778800000,46.47
1563782400000,44.45
1563786000000,42.2
1563789600000,38.35
1563793200000,38.39
1563796800000,38.0
1563800400000,38.31
1563804000000,39.76
1563807600000,44.98
1563811200000,48.98
1563814800000,53.94
1563818400000,53.34
1563822000000,50.59
1563825600000,51.87
1563829200000,43.36
1563832800000,38.61
1563836400000,37.58
1563840000000,36.98
1563843600000,36.52
1563847200000,36.32
1563850800000,37.7
1563854400000,45.15
1563858000000,53.96
1563861600000,50.98
1563865200000,49.65
1563868800000,46.47
1563872400000,44.3
1563876000000,40.97
1563879600000,40.23
1563883200000,40.17
1563886800000,40.95
1563890400000,44.9
1563894000000,52.97
1563897600000,57.71
1563901200000,62.98
1563904800000,63.41
1563908400000,59.42
1563912000000,55.0
1563915600000,45.5
1563919200000,42.25
1563922800000,39.65
1563926400000,38.48
1563930000000,38.14
1563933600000,37.94
1563937200000,38.53
1563940800000,45.78
1563944400000,53.06
1563948000000,57.35
1563951600000,57.75
1563955200000,51.44
1563958800000,47.46
1563962400000,45.65
1563966000000,44.08
1563969600000,45.12
1563973200000,47.0
1563976800000,50.63
1563980400000,57.75
1563984000000,68.13
1563987600000,74.06
1563991200000,68.16
1563994800000,59.36
1563998400000,57.81
1564002000000,49.8
1564005600000,45.62
1564009200000,42.05
1564012800000,39.58
1564016400000,39.09
1564020000000,38.9
1564023600000,40.67
1564027200000,47.07
1564030800000,58.94
1564034400000,55.31
1564038000000,56.7
1564041600000,52.78
1564045200000,50.65
1564048800000,47.85
1564052400000,46.94
1564056000000,45.69
1564059600000,47.78
1564063200000,50.15
1564066800000,56.85
1564070400000,62.05
1564074000000,69.58
1564077600000,61.86
1564081200000,56.75
1564084800000,50.74
1564088400000,41.88
1564092000000,38.65
1564095600000,37.73
1564099200000,37.19
1564102800000,36.57
1564106400000,36.37
1564110000000,38.49
1564113600000,43.08
1564117200000,49.66
1564120800000,54.18
1564124400000,55.89
1564128000000,53.66
1564131600000,48.31
1564135200000,39.6
1564138800000,39.03
1564142400000,38.72
1564146000000,38.85
1564149600000,39.36
1564153200000,49.19
1564156800000,52.07
1564160400000,53.62
1564164000000,52.06
1564167600000,48.97
1564171200000,48.14
1564174800000,38.67
1564178400000,39.01
1564182000000,37.59
1564185600000,37.01
1564189200000,36.04
1564192800000,35.1
1564196400000,35.28
1564200000000,34.2
1564203600000,36.05
1564207200000,37.42
1564210800000,39.43
1564214400000,38.16
1564218000000,36.89
1564221600000,34.9
1564225200000,33.71
1564228800000,32.92
1564232400000,32.74
1564236000000,33.85
1564239600000,35.62
1564243200000,38.79
1564246800000,38.94
1564250400000,37.91
1564254000000,36.19
1564257600000,36.19
1564261200000,34.0
1564264800000,30.98
1564268400000,30.02
1564272000000,28.2
1564275600000,26.27
1564279200000,27.1
1564282800000,26.8
1564286400000,25.6
1564290000000,28.1
1564293600000,30.05
1564297200000,30.28
1564300800000,32.06
1564304400000,32.61
1564308000000,31.68
1564311600000,29.32
1564315200000,28.45
1564318800000,28.45
1564322400000,30.05
1564326000000,34.0
1564329600000,38.37
1564333200000,40.03
1564336800000,40.3
1564340400000,40.87
1564344000000,41.46
1564347600000,39.01
1564351200000,35.77
1564354800000,34.05
1564358400000,32.65
1564362000000,32.46
1564365600000,32.7
1564369200000,35.43
1564372800000,40.75
1564376400000,51.95
1564380000000,57.4
1564383600000,51.51
1564387200000,48.84
1564390800000,48.29
1564394400000,47.35
1564398000000,45.72
1564401600000,45.3
1564405200000,45.13
1564408800000,44.95
1564412400000,45.21
1564416000000,49.5
1564419600000,60.74
1564423200000,60.5
1564426800000,53.23
1564430400000,49.38
1564434000000,43.25
1564437600000,38.8
1564441200000,38.35
1564444800000,38.16
1564448400000,38.0
1564452000000,38.16
1564455600000,39.54
1564459200000,48.5
1564462800000,54.98
1564466400000,56.16
1564470000000,54.25
1564473600000,49.9
1564477200000,45.96
1564480800000,41.75
1564484400000,40.65
1564488000000,40.0
1564491600000,39.95
1564495200000,39.78
1564498800000,42.04
1564502400000,46.91
1564506000000,53.66
1564509600000,52.99
1564513200000,47.88
1564516800000,43.66
1564520400000,38.66
1564524000000,37.98
1564527600000,37.54
1564531200000,35.98
1564534800000,35.78
1564538400000,36.19
1564542000000,38.0
1564545600000,44.12
1564549200000,61.11
1564552800000,61.94
1564556400000,59.78
1564560000000,51.47
1564563600000,50.71
1564567200000,47.7
1564570800000,45.83
1564574400000,44.01
1564578000000,43.17
1564581600000,43.21
1564585200000,47.9
1564588800000,52.02
1564592400000,55.93
1564596000000,65.71
1564599600000,69.95
1564603200000,54.51
1564606800000,42.62
1564610400000,39.0
1564614000000,37.07
1564617600000,36.64
1564621200000,37.26
1564624800000,37.37
1564628400000,37.54
1564632000000,41.93
1564635600000,46.92
1564639200000,46.81
1564642800000,42.43
1564646400000,40.76
1564650000000,39.85
1564653600000,39.52
1564657200000,39.57
1564660800000,39.23
1564664400000,40.11
1564668000000,40.15
1564671600000,45.33
1564675200000,55.96
1564678800000,64.94
1564682400000,68.07
1564686000000,59.36
1564689600000,51.53
1564693200000,44.54
1564696800000,40.0
1564700400000,38.89
1564704000000,38.2
1564707600000,37.93
1564711200000,38.1
1564714800000,40.72
1564718400000,48.0
1564722000000,47.96
1564725600000,49.46
1564729200000,50.47
1564732800000,47.95
1564736400000,44.96
1564740000000,42.31
1564743600000,41.28
1564747200000,40.08
1564750800000,40.22
1564754400000,41.46
1564758000000,44.09
1564761600000,45.95
1564765200000,49.51
1564768800000,49.0
1564772400000,47.17
1564776000000,43.96
1564779600000,41.12
1564783200000,38.96
1564786800000,36.94
1564790400000,34.93
1564794000000,35.05
1564797600000,36.85
1564801200000,35.5
1564804800000,35.0
1564808400000,34.01
1564812000000,37.72
1564815600000,38.51
1564819200000,37.04
1564822800000,35.63
1564826400000,35.04
1564830000000,32.43
1564833600000,30.1
1564837200000,30.4
1564840800000,30.52
1564844400000,34.09
1564848000000,38.95
1564851600000,41.08
1564855200000,41.02
1564858800000,41.58
1564862400000,41.96
1564866000000,39.47
1564869600000,37.69
1564873200000,35.0
1564876800000,35.42
1564880400000,36.01
1564884000000,35.91
1564887600000,33.88
1564891200000,36.25
1564894800000,34.3
1564898400000,31.91
1564902000000,30.03
1564905600000,28.26
1564909200000,28.36
1564912800000,29.06
1564916400000,29.12
1564920000000,29.02
1564923600000,28.29
1564927200000,29.89
1564930800000,34.23
1564934400000,39.02
1564938000000,42.0
1564941600000,43.99
1564945200000,47.0
1564948800000,46.76
1564952400000,42.24
1564956000000,38.46
1564959600000,35.31
1564963200000,35.65
1564966800000,34.92
1564970400000,35.93
1564974000000,38.73
1564977600000,48.0
1564981200000,55.18
1564984800000,56.02
1564988400000,56.04
1564992000000,55.73
1564995600000,53.89
1564999200000,45.22
1565002800000,47.24
1565006400000,43.87
1565010000000,44.32
1565013600000,44.93
1565017200000,46.28
1565020800000,53.0
1565024400000,51.11
1565028000000,55.0
1565031600000,51.13
1565035200000,45.0
1565038800000,39.87
1565042400000,38.48
1565046000000,36.92
1565049600000,34.62
1565053200000,33.69
1565056800000,34.61
1565060400000,37.54
1565064000000,39.27
1565067600000,43.64
1565071200000,45.0
1565074800000,44.0
1565078400000,41.96
1565082000000,41.37
1565085600000,40.02
1565089200000,38.87
1565092800000,38.97
1565096400000,38.99
1565100000000,40.04
1565103600000,43.84
1565107200000,48.93
1565110800000,51.78
1565114400000,53.87
1565118000000,52.99
1565121600000,49.12
1565125200000,40.97
1565128800000,37.03
1565132400000,35.41
1565136000000,34.9
1565139600000,34.9
1565143200000,34.84
1565146800000,36.86
1565150400000,40.58
1565154000000,44.96
1565157600000,44.98
1565161200000,44.98
1565164800000,44.34
1565168400000,44.47
1565172000000,42.16
1565175600000,42.84
1565179200000,40.73
1565182800000,41.15
1565186400000,42.05
1565190000000,44.22
1565193600000,43.48
1565197200000,43.15
1565200800000,42.68
1565204400000,41.94
1565208000000,40.55
1565211600000,37.64
1565215200000,32.74
1565218800000,31.35
1565222400000,28.9
1565226000000,27.97
1565229600000,28.75
1565233200000,32.25
1565236800000,37.88
1565240400000,42.76
1565244000000,39.98
1565247600000,37.47
1565251200000,32.56
1565254800000,30.46
1565258400000,28.53
1565262000000,28.5
1565265600000,28.37
1565269200000,28.7
1565272800000,30.76
1565276400000,35.99
1565280000000,39.04
1565283600000,43.05
1565287200000,43.37
1565290800000,43.63
1565294400000,42.1
1565298000000,38.12
1565301600000,34.92
1565305200000,34.57
1565308800000,33.97
1565312400000,34.06
1565316000000,33.02
1565319600000,35.99
1565323200000,44.11
1565326800000,53.92
1565330400000,49.9
1565334000000,43.93
1565337600000,39.84
1565341200000,38.38
1565344800000,37.38
1565348400000,35.64
1565352000000,34.97
1565355600000,34.96
1565359200000,37.79
1565362800000,40.81
1565366400000,43.66
1565370000000,43.4
1565373600000,40.07
1565377200000,37.7
1565380800000,34.26
1565384400000,31.26
1565388000000,33.54
1565391600000,29.09
1565395200000,28.7
1565398800000,26.9
1565402400000,25.0
1565406000000,20.66
1565409600000,21.84
1565413200000,28.41
1565416800000,29.17
1565420400000,26.15
1565424000000,12.59
1565427600000,5.34
1565431200000,-4.84
1565434800000,-24.75
1565438400000,-49.62
1565442000000,-44.98
1565445600000,-19.22
1565449200000,-0.02
1565452800000,10.61
1565456400000,26.3
1565460000000,27.9
1565463600000,29.09
1565467200000,31.83
1565470800000,28.84
1565474400000,24.96
1565478000000,18.58
1565481600000,14.55
1565485200000,12.7
1565488800000,13.13
1565492400000,13.62
1565496000000,11.94
1565499600000,9.2
1565503200000,11.58
1565506800000,9.48
1565510400000,-0.09
1565514000000,-12.01
1565517600000,-32.25
1565521200000,-35.75
1565524800000,-9.98
1565528400000,0.09
1565532000000,14.14
1565535600000,27.53
1565539200000,35.97
1565542800000,42.63
1565546400000,48.71
1565550000000,48.42
1565553600000,40.0
1565557200000,37.29
1565560800000,28.79
1565564400000,28.62
1565568000000,28.1
1565571600000,27.5
1565575200000,28.1
1565578800000,29.14
1565582400000,39.14
1565586000000,46.03
1565589600000,40.52
1565593200000,38.71
1565596800000,36.7
1565600400000,37.9
1565604000000,36.18
1565607600000,36.23
1565611200000,37.2
1565614800000,37.51
1565618400000,38.71
1565622000000,45.53
1565625600000,60.54
1565629200000,71.5
1565632800000,70.6
1565636400000,65.04
1565640000000,44.86
1565643600000,36.63
1565647200000,34.97
1565650800000,34.01
1565654400000,33.07
1565658000000,33.27
1565661600000,33.19
1565665200000,35.31
1565668800000,43.24
1565672400000,52.96
1565676000000,49.97
1565679600000,40.85
1565683200000,37.26
1565686800000,34.85
1565690400000,32.1
1565694000000,30.94
1565697600000,29.34
1565701200000,29.78
1565704800000,30.87
1565708400000,35.54
1565712000000,38.53
1565715600000,46.81
1565719200000,49.94
1565722800000,47.92
1565726400000,41.82
1565730000000,36.3
1565733600000,32.39
1565737200000,30.45
1565740800000,28.43
1565744400000,28.27
1565748000000,29.68
1565751600000,30.57
1565755200000,38.7
1565758800000,49.42
1565762400000,45.84
1565766000000,37.77
1565769600000,35.67
1565773200000,34.29
1565776800000,32.02
1565780400000,30.0
1565784000000,31.01
1565787600000,32.32
