MESS_DATUM,wind,sun,cloudiness,air_temperature
2015-04-13 02:00:00,3.492731075790056,0.0,4.3558310259361805,8.90913603729156
2015-04-13 03:00:00,3.3659747968115448,0.0,4.32560922884754,7.308450600755383
2015-04-13 04:00:00,3.1567348364244867,0.0,5.956643927633919,6.390501612731537
2015-04-13 05:00:00,2.8299291842880923,0.011718750000000009,4.278429816599031,6.543411275840455
2015-04-13 06:00:00,2.8565621738152167,24.384938852974468,4.900188983310394,6.354265143764183
2015-04-13 07:00:00,2.5977836902765654,38.08392379950575,5.44253221252116,8.808940213961561
2015-04-13 08:00:00,3.295770641332474,24.470833132575606,6.733713507653848,9.813195767789267
2015-04-13 09:00:00,3.946403740581839,41.01080644286553,2.502155300755184,10.610260658223908
2015-04-13 10:00:00,4.394825257278644,46.396982736141474,5.774787185307328,11.683560761134634
2015-04-13 11:00:00,4.986296401340863,53.056584361613986,4.331260587244617,12.71015761477075
2015-04-13 12:00:00,5.093211326980591,39.7762067418079,5.873371587787792,13.497965266931978
2015-04-13 13:00:00,5.384347417933896,45.493579244253034,3.852111570338419,13.610164499645295
2015-04-13 14:00:00,6.14950688784176,47.32489306734401,7.029175422961018,13.985059940280447
2015-04-13 15:00:00,6.012102403791884,44.083186154870155,5.525290714316426,14.252031375296724
2015-04-13 16:00:00,5.541295491301933,41.422077585039524,5.329718923428167,13.895347007931035
2015-04-13 17:00:00,4.962654770431318,41.665449766250894,4.967203819378847,12.909455906656973
2015-04-13 18:00:00,3.9933294093230627,13.573102311861993,5.408835975627358,11.75581702455656
2015-04-13 19:00:00,2.9739053279052463,8.271806125530277e-25,5.242080178924974,9.029461429263598
2015-04-13 20:00:00,2.4930745549810425,0.0,5.670816088332884,7.907808991781403
2015-04-13 21:00:00,2.3033302047223687,0.0,4.912694651168138,7.819251407049662
2015-04-13 22:00:00,2.598753451455833,0.0,4.431234939170113,6.386586865797262
2015-04-13 23:00:00,2.2418906513950416,0.0,5.907999903544511,5.5641424075120085
2015-04-14 00:00:00,1.5311890666115575,0.0,3.93077770680496,5.000638538249008
2015-04-14 01:00:00,1.541361516101451,0.0,5.738153835563314,4.701235947103211
2015-04-14 02:00:00,1.6502321712349328,0.0,5.99791685146973,3.838230079124956
2015-04-14 03:00:00,1.5742471999740169,0.0,6.497014251701027,3.511897489082306
2015-04-14 04:00:00,1.8120502071381928,0.0,7.496184661966198,4.31953509900563
2015-04-14 05:00:00,1.5748128997438942,7.62939453125e-06,4.982402963194732,4.393121516873391
2015-04-14 06:00:00,2.0166202300716174,6.1871972152581165,4.403957988844893,5.795988157287384
2015-04-14 07:00:00,2.2496494284238624,46.9666289176739,3.560385151949803,7.983174925229945
2015-04-14 08:00:00,2.900489173864103,43.81136598922305,4.193437602964679,9.984536581815004
